"STNAME","CTYNAME","TOT_POP","Pmale","Pwhite","Pblack","Pasian","Phispanic","Page1","Page2","Page3","Page4","Page5","Page6","Page7","Page8","Page9","Page10","Page11","Page12","Page13","Page14","Page15","Page16","Page17","Page18"
"Oregon","Jefferson County",24192,0.515790343915344,0.753513558201058,0.013723544973545,0.00810185185185185,0.201512896825397,0.0637814153439153,0.0696511243386243,0.0651041666666667,0.0572503306878307,0.054728835978836,0.066468253968254,0.0601851851851852,0.0572916666666667,0.0534060846560847,0.0598131613756614,0.0606812169312169,0.0676256613756614,0.0691550925925926,0.0654761904761905,0.0549355158730159,0.0376984126984127,0.0220734126984127,0.0146742724867725
"Oregon","Josephine County",87393,0.488380076207477,0.930166031604362,0.00590436304967217,0.0106415845662696,0.0761845914432506,0.0517547171970295,0.0532765782156466,0.0571556074285126,0.0526930074491092,0.0459991074800041,0.0555879761536965,0.0528760884739052,0.053070612062751,0.050301511562711,0.0546268007735173,0.0580023571681942,0.074227912990743,0.0805785360383555,0.0812422047532411,0.0699026237799366,0.0475896238829197,0.0308834803702814,0.0302312542194455
"Oregon","Klamath County",67653,0.499859577550146,0.885016185535009,0.00972610231623136,0.0113077025409073,0.134347331234387,0.0620223789041136,0.0615937208992949,0.06002690198513,0.0574845165772397,0.0578836119610365,0.0675653703457349,0.0595391187382673,0.055636852763366,0.0510989904364921,0.0557994471789869,0.0578688306505255,0.0677427460718667,0.0737735207603506,0.0739508964864825,0.0551342882059923,0.0386974709177716,0.0232657827442981,0.0209155543730507
"Oregon","Lake County",7879,0.533189491052164,0.911663916740703,0.00685366163218683,0.0143419215636502,0.0837669755045057,0.0510217032618353,0.0543216144180734,0.0535600964589415,0.0520370605406777,0.0423911663916741,0.0497525066632821,0.0503871049625587,0.054194694758218,0.0596522401319964,0.0624444726488133,0.0560984896560477,0.0767863942124635,0.0851630917629141,0.0817362609468207,0.0638405889072217,0.0510217032618353,0.0285569234674451,0.0270338875491814
"Oregon","Lane County",379611,0.492274986762765,0.891178074397212,0.0123152384941427,0.0322408992363235,0.0914409751034612,0.0492635882521845,0.0501408020315534,0.0525801412498584,0.0643000334553003,0.0940041252756111,0.0711333443972909,0.0598797189754775,0.0635255564248665,0.0577960069650247,0.0561548532576769,0.0553540334711059,0.0643474504163473,0.0681855899855378,0.0668289380444718,0.0503726182855607,0.0339689840389241,0.0201864540279391,0.021977761445269
"Oregon","Lincoln County",49388,0.482202154369482,0.897201749412813,0.0085850813962906,0.0136267919332631,0.095164817364542,0.0450919251640075,0.0477443913501255,0.0483720741880619,0.0460233255041711,0.0402121972948894,0.0468332388434438,0.0486352960233255,0.0554183202397344,0.0487365351907346,0.0529480845549526,0.0563497205798979,0.0800396857536244,0.0992751275613509,0.104134607596987,0.0766582975621608,0.0492832266947437,0.0287924192111444,0.0254515266866445
"Oregon","Linn County",127335,0.494443790002749,0.926124003612518,0.00784544704912239,0.0118427769270036,0.0929673695370479,0.0613421290297247,0.0613892488318216,0.0640122511485452,0.0595751364510936,0.057069933639612,0.0700907056190364,0.0653001924058586,0.0620175128597793,0.0573447991518436,0.060014921270664,0.0583814347979738,0.0686928181568304,0.0688734440648683,0.0621667255664193,0.0489574743786076,0.0340126438135626,0.0208348058271489,0.0199238229866101
"Oregon","Malheur County",30725,0.542782750203417,0.920260374288039,0.0163710333604557,0.0156550040683483,0.344019528071603,0.0717656631407649,0.0761920260374288,0.0712449145646867,0.0692595606183889,0.0682506102522376,0.0711147274206672,0.0627176566314076,0.0613181448331977,0.0571847030105777,0.0576403580146461,0.0542880390561432,0.0577705451586656,0.0566965012205045,0.0495687550854353,0.0420179007323027,0.029519934906428,0.0214157851912124,0.0220341741253051
"Oregon","Marion County",346868,0.498457626532283,0.887265472744675,0.0153285976221502,0.024974918412768,0.270220948602927,0.0673973961276336,0.0684871478487494,0.0702197954265023,0.0663278249939458,0.0649959062236932,0.073719685874742,0.067406044950817,0.0670168479075614,0.0607925781565322,0.0597864317261898,0.0568256512563857,0.0608012269797156,0.0595384987949306,0.0519592467451595,0.0406235224927062,0.027558033603561,0.0176291845889503,0.0189149763022245
"Oregon","Morrow County",11372,0.513717903622934,0.930267323250088,0.0107281041153711,0.00677101653183257,0.373461132606402,0.0739535701723531,0.0754484699261344,0.0789658811115019,0.0758881463243053,0.0594442490327119,0.0545198733731973,0.0517059444249033,0.0598839254308829,0.0556630320084418,0.0570699964825888,0.0568061906436862,0.0640168835736898,0.0712275765036933,0.0597959901512487,0.0415054519873373,0.0283151600422089,0.0206647907140345,0.0151248680970805
"Oregon","Multnomah County",811880,0.49537123712864,0.790174656353156,0.0607897718874711,0.0811831797802631,0.117486574370597,0.054152091442085,0.0528119919199882,0.0515260875991526,0.0498546583238902,0.0584409025964428,0.0924878060797162,0.0947381386411785,0.0895230822289008,0.0762378676651722,0.0710807015815145,0.0603488200226634,0.0582007193181258,0.0562423018180027,0.0498411095235749,0.0351554416908903,0.0210708479085579,0.0129046164457802,0.0153828151943637
"Oregon","Polk County",85234,0.488748621442147,0.8968017457822,0.0114038998521717,0.0208367552854495,0.143370016660018,0.0575005279583265,0.0638360278761996,0.0671562991294554,0.0739024333012648,0.0903630006804796,0.0641762676866039,0.0581575427646244,0.0593659807119225,0.057336274256752,0.0561513011239646,0.0542037215195814,0.0579815566557946,0.0606565455100077,0.0571720205551775,0.047750897529155,0.032709951427834,0.0206490367693643,0.020930614543492
"Oregon","Sherman County",1708,0.515222482435597,0.933255269320843,0.00526932084309133,0.00644028103044497,0.0737704918032787,0.0532786885245902,0.0450819672131148,0.0503512880562061,0.0544496487119438,0.0327868852459016,0.0456674473067916,0.0567915690866511,0.0544496487119438,0.0579625292740047,0.0573770491803279,0.0597189695550351,0.0860655737704918,0.0807962529274005,0.0749414519906323,0.0614754098360656,0.0497658079625293,0.0403981264637002,0.0386416861826698
"Oregon","Tillamook County",26787,0.50625303318774,0.933549856273566,0.00675700899690148,0.0106768208459327,0.106805540000747,0.0487176615522455,0.0543173927651473,0.0548773658864374,0.048344346138052,0.046067122111472,0.0524881472355994,0.0548773658864374,0.0555493336319857,0.0494269608392131,0.0556239967148244,0.05872251465263,0.0737671258446261,0.0892970470750737,0.0919102549744279,0.0704819501997238,0.0459924590286333,0.0256094374136708,0.0239295180498003
"Oregon","Umatilla County",77516,0.521969657877083,0.904277826513236,0.0120104236544713,0.0111718870942773,0.272653387687703,0.0656638629444244,0.0705789772434078,0.0737525156096806,0.0671603281903091,0.0643867072604365,0.0749909696062748,0.0645802156974044,0.0642189999483977,0.0618323958924609,0.0603359306465762,0.0577945198410651,0.0593038856494143,0.0590458744001238,0.0515119459208421,0.0402368543268486,0.0276201042365447,0.0183704009494814,0.0186155116363073
"Oregon","Union County",26461,0.497260118665205,0.926382222894071,0.00774725067079853,0.0123956010732777,0.0489777408261215,0.0597861002985526,0.0634140811004875,0.0634896640338612,0.0708590000377915,0.0792109141755792,0.0589168965647557,0.0583878160311402,0.0613355504327123,0.0510184800272099,0.0487132005593137,0.0491289066928687,0.0610710101659045,0.0729375307055667,0.0639053701674162,0.0510184800272099,0.0369978458863989,0.0230905861456483,0.0267185669475832
"Oregon","Wallowa County",7081,0.493998022878125,0.9569269877136,0.00381302075977969,0.0049428046886033,0.0337522948736054,0.0481570399661065,0.0512639457703714,0.055359412512357,0.046744810055077,0.0296568281316198,0.0413783363931648,0.0570540884055924,0.05550063550346,0.0475921480016947,0.0446264651885327,0.05550063550346,0.081485665866403,0.0939132890834628,0.0974438638610366,0.0731535093913289,0.0518288377347832,0.0341759638469143,0.0351645247846349
"Oregon","Wasco County",26505,0.502622146764761,0.908243727598566,0.00735710243350311,0.0114695340501792,0.186530843237125,0.0642897566496887,0.0616487455197133,0.0608187134502924,0.0546689303904924,0.0550462176947746,0.0700245236747783,0.0645538577626863,0.0608187134502924,0.0544048292774948,0.0538011695906433,0.0541784568949255,0.0671571401622335,0.0726655348047538,0.069458592718355,0.0522542916430862,0.0363704961328051,0.0216185625353707,0.0262214676476137
"Oregon","Washington County",597695,0.494712185981144,0.800245944838086,0.0245342524197124,0.114469754640745,0.169956248588327,0.0601577727770853,0.0635290574624181,0.0659215820778156,0.0604104099917182,0.0602464467663273,0.0778858782489397,0.0795539531031713,0.0790135436970361,0.0713340416098512,0.0703268389395929,0.0617438660186215,0.0603970252386251,0.0551836639088498,0.0463263035494692,0.0354110374020194,0.0222923062766127,0.0140088172061001,0.0162574557257464
"Oregon","Wheeler County",1366,0.495607613469985,0.916544655929722,0.00512445095168375,0.00878477306002928,0.0636896046852123,0.0490483162518302,0.0366032210834553,0.0395314787701318,0.0468521229868228,0.0314787701317716,0.0395314787701318,0.0439238653001464,0.04099560761347,0.0402635431918009,0.0475841874084919,0.0592972181551977,0.0732064421669107,0.103953147877013,0.0988286969253294,0.0790629575402635,0.0827232796486091,0.0439238653001464,0.0431918008784773
"Oregon","Yamhill County",107002,0.500654193379563,0.913151156053158,0.0122427618175361,0.0215603446664548,0.161744640287097,0.0572045382329302,0.0597558924132259,0.0648492551541093,0.0724752808358722,0.0691108577409768,0.063690398310312,0.0630922786489972,0.0661576419132353,0.0628492925365881,0.0613166109044691,0.0595876712584811,0.0635875964935235,0.0649520569708977,0.0564475430365788,0.0444851498102839,0.0293545915029626,0.0193173959365245,0.0217659483000318
